GUIDELINES	YEAR	TEST_METHOD	POTENCY	ORGANISM_CODE	ORGANISM_CODE_TYPE	BREAKPOINT_TYPE	HOST	SITE_OF_INFECTION	REFERENCE_TABLE	REFERENCE_SEQUENCE	WHONET_ABX_CODE	WHONET_TEST	R	I	SDD	S	ECV_ECOFF	DATE_ENTERED	DATE_MODIFIED	COMMENTS
EUCAST	2023	DISK	10μg	CI-	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_ED10	14	-		15		2023-04-05		
EUCAST	2023	MIC		CI-	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_EM	16			8		2023-04-05		
EUCAST	2023	DISK	10μg	KL-	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_ED10	14	-		15		2023-04-05		
EUCAST	2023	MIC		KL-	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_EM	16			8		2023-04-05		
EUCAST	2023	DISK	10μg	RAO	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_ED10	14	-		15		2023-04-05		
EUCAST	2023	MIC		RAO	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_EM	16			8		2023-04-05		
EUCAST	2023	DISK	10μg	EN-	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_ED10	14	-		15		2023-04-05		
EUCAST	2023	MIC		EN-	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_EM	16			8		2023-04-05		
EUCAST	2023	DISK	10μg	pmi	WHONET_ORG_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_ED10	14	-		15		2023-04-05		
EUCAST	2023	MIC		pmi	WHONET_ORG_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_EM	16			8		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacterales 		CZO	CZO_ED30	19	20-49		50		2023-04-05		
EUCAST	2023	MIC		EBC	FAMILY_CODE	Human	Human		Enterobacterales 		FDC	FDC_EM	4			2		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 		FDC	FDC_ED30	21	-		22		2023-04-05		
EUCAST	2023	DISK	5μg	EBC	FAMILY_CODE	Human	Human	Meningitis	Enterobacterales 	15	CTX	CTX_ED5	19	-		20		2023-04-05		
EUCAST	2023	MIC		EBC	FAMILY_CODE	Human	Human	Meningitis	Enterobacterales 	15	CTX	CTX_EM	2			1		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human	Meningitis	Enterobacterales 	21	CRO	CRO_ED30	24	-		25		2023-04-05		
EUCAST	2023	MIC		EBC	FAMILY_CODE	Human	Human	Meningitis	Enterobacterales 	21	CRO	CRO_EM	2			1		2023-04-05		
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	21	DOR	DOR_ED10	20	21-23		24		2023-04-05		
EUCAST	2023	MIC		EBC	FAMILY_CODE	Human	Human		Enterobacterales 	21	DOR	DOR_EM	4			1		2023-04-05		
EUCAST	2023	DISK	10μg	MOR	GENUS_CODE	Human	Human		Enterobacteriaceae	26	IPM	IPM_ED10	18	19-49		50		2023-04-05		
EUCAST	2023	MIC		MOR	GENUS_CODE	Human	Human		Enterobacteriaceae	26	IPM	IPM_EM	8			0.0001		2023-04-05	2023-06-27	
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human	Meningitis	Enterobacterales 	27	MEM	MEM_ED10	21	-		22		2023-04-05		
EUCAST	2023	MIC		EBC	FAMILY_CODE	Human	Human	Meningitis	Enterobacterales 	27	MEM	MEM_EM	4			2		2023-04-05		
EUCAST	2023	DISK	200μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	43	FOS	FOS_ED200	20	-		21		2023-04-05		
EUCAST	2023	DISK	30μg	pae	WHONET_ORG_CODE	Human	Human		Pseudo		FDC	FDC_ED30	21	-		22		2023-04-05		
EUCAST	2023	MIC		pae	WHONET_ORG_CODE	Human	Human		Pseudo		FDC	FDC_EM	4			2		2023-04-05		
EUCAST	2023	DISK	10μg	PS-	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Pseudo	63	DOR	DOR_ED10	21	22-49		50		2023-04-05		
EUCAST	2023	MIC		PS-	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Pseudo	63	DOR	DOR_EM	4			0.0001		2023-04-05	2023-06-27	
EUCAST	2023	DISK	10μg/25μg	pae	WHONET_ORG_CODE	Human	Human		Pseudo		IMR	IMR_ED10	21	-		22		2023-04-05		
EUCAST	2023	DISK	10μg	AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	74	DOR	DOR_ED10	21	22-49		50		2023-04-05		
EUCAST	2023	MIC		AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	74	DOR	DOR_EM	4			0.0001		2023-04-05	2023-06-27	
EUCAST	2023	DISK	10μg/25μg	AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	76	IMR	IMR_ED10	23	-		24		2023-04-05		
EUCAST	2023	DISK	10μg	AC-	GENUS_CODE	Human	Human	Meningitis	Acinetobacter spp.	68	MEM	MEM_ED10	20	-		21		2023-04-05		
EUCAST	2023	MIC		AC-	GENUS_CODE	Human	Human	Meningitis	Acinetobacter spp.	68	MEM	MEM_EM	4			2		2023-04-05		
EUCAST	2023	DISK	1 unit	ssf	WHONET_ORG_CODE	Human	Human	Screen	Staphs		OXA	OXA_ED1	19	-		20		2023-04-05		
EUCAST	2023	DISK	1 unit	slc	WHONET_ORG_CODE	Human	Human	Screen	Staphs		OXA	OXA_ED1	19	-		20		2023-04-05		
EUCAST	2023	DISK	5μg	sc+	WHONET_ORG_CODE	Human	Human		Staphs		LMU	LMU_ED5	22	-		23		2023-04-05		
EUCAST	2023	MIC		sc+	WHONET_ORG_CODE	Human	Human		Staphs		LMU	LMU_EM	0.5			0.25		2023-04-05		
EUCAST	2023	DISK	30μg	sep	WHONET_ORG_CODE	Human	Human	Screen	Staphs		FOX	FOX_ED30	26	-		27		2023-04-05		
EUCAST	2023	DISK	30μg	ssf	WHONET_ORG_CODE	Human	Human	Screen	Staphs		FOX	FOX_ED30						2023-04-05		
EUCAST	2023	DISK	1 unit	STR	GENUS_CODE	Human	Human	Meningitis	Strep A, B, C, G	138	PEN	PEN_ED1	18	-		19		2023-04-05		
EUCAST	2023	MIC		STR	GENUS_CODE	Human	Human	Meningitis	Strep A, B, C, G	138	PEN	PEN_EM	0.25			0.125		2023-04-05		
EUCAST	2023	MIC		spn	WHONET_ORG_CODE	Human	Human	Meningitis	S. pneumoniae	163	AMP	AMP_EM	1			0.5		2023-04-05		
EUCAST	2023	MIC		spn	WHONET_ORG_CODE	Human	Human	Non-meningitis	S. pneumoniae	163	AMX	AMX_EM						2023-04-05		
EUCAST	2023	MIC		spn	WHONET_ORG_CODE	Human	Human	Oral	S. pneumoniae	163	AMX	AMX_EM	2			0.5		2023-04-05		
EUCAST	2023	MIC		spn	WHONET_ORG_CODE	Human	Human	Meningitis	S. pneumoniae	167	CTX	CTX_EM	1			0.5		2023-04-05		
EUCAST	2023	MIC		spn	WHONET_ORG_CODE	Human	Human	Meningitis	S. pneumoniae	170	CRO	CRO_EM	1			0.5		2023-04-05		
EUCAST	2023	MIC		spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	170	DOR	DOR_EM	2			1		2023-04-05		
EUCAST	2023	DISK	5μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	170	LMU	LMU_ED5	11	-		12		2023-04-05		
EUCAST	2023	MIC		spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	170	LMU	LMU_EM	1			0.5		2023-04-05		
EUCAST	2023	MIC		SVI	SPECIES_GROUP	Human	Human	Screen	Viridans strept	198	PEN	PEN_EM	0.5			0.25		2023-04-05		
EUCAST	2023	MIC		SVI	SPECIES_GROUP	Human	Human		Viridans strept		DOR	DOR_EM	2			1		2023-04-05		
EUCAST	2023	DISK	2μg	HA-	GENUS_CODE	Human	Human	Meningitis	H. influenzae	215	AMP	AMP_ED2						2023-04-05		
EUCAST	2023	MIC		HA-	GENUS_CODE	Human	Human	Meningitis	H. influenzae	215	AMP	AMP_EM						2023-04-05		
EUCAST	2023	MIC		HA-	GENUS_CODE	Human	Human	Meningitis	H. influenzae	217	AMX	AMX_EM						2023-04-05		
EUCAST	2023	DISK	30μg/10μg	HA-	GENUS_CODE	Human	Human	Pneumonia	H. influenzae	218	CZT	CZT_ED30	22	-		23		2023-04-05		
EUCAST	2023	MIC		HA-	GENUS_CODE	Human	Human		H. influenzae	218	DOR	DOR_EM	2			1		2023-04-05		
EUCAST	2023	DISK	10μg	HA-	GENUS_CODE	Human	Human		H. influenzae	218	DOR	DOR_ED10	22	-		23		2023-04-05		
EUCAST	2023	DISK	10μg	bca	WHONET_ORG_CODE	Human	Human		M. catarrhalis		DOR	DOR_ED10	29	-		30		2023-04-05		
EUCAST	2023	MIC		bca	WHONET_ORG_CODE	Human	Human		M. catarrhalis		DOR	DOR_EM	2			1		2023-04-05		
EUCAST	2023	MIC		NME	SEROVAR_GROUP	Human	Human	Meningitis	N. meningitidis	286	AMP	AMP_EM						2023-04-05		
EUCAST	2023	MIC		NME	SEROVAR_GROUP	Human	Human	Meningitis	N. meningitidis	287	AMX	AMX_EM						2023-04-05		
EUCAST	2023	MIC		AN+	ANAEROBE+SUBKINGDOM_CODE	Human	Human		Gram-positive anaerobes		DOR	DOR_EM	2			1		2023-04-05		
EUCAST	2023	MIC		AN-	ANAEROBE+SUBKINGDOM_CODE	Human	Human		Gram-negative anaerobes		DOR	DOR_EM	2			1		2023-04-05		
EUCAST	2023	DISK	1 unit	lmo	WHONET_ORG_CODE	Human	Human	Meningitis	L. monocytogenes	337	PEN	PEN_ED1						2023-04-05		
EUCAST	2023	MIC		lmo	WHONET_ORG_CODE	Human	Human	Meningitis	L. monocytogenes	337	PEN	PEN_EM						2023-04-05		
EUCAST	2023	MIC		axy	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		TZP	TZP_EM	8			4		2023-04-05		
EUCAST	2023	MIC		ade	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		TZP	TZP_EM	8			4		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	axy	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		TZP	TZP_ED30	25	-		26		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	ade	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		TZP	TZP_ED30	25	-		26		2023-04-05		
EUCAST	2023	MIC		axy	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		MEM	MEM_EM	8			1		2023-04-05		
EUCAST	2023	MIC		ade	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		MEM	MEM_EM	8			1		2023-04-05		
EUCAST	2023	DISK	10μg	axy	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		MEM	MEM_ED10	19	20-25		26		2023-04-05		
EUCAST	2023	DISK	10μg	ade	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		MEM	MEM_ED10	19	20-25		26		2023-04-05		
EUCAST	2023	MIC		axy	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		SXT	SXT_EM	0.25			0.125		2023-04-05		
EUCAST	2023	MIC		ade	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		SXT	SXT_EM	0.25			0.125		2023-04-05		
EUCAST	2023	DISK	1.25μg/23.75μg	axy	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		SXT	SXT_ED1_2	25	-		26		2023-04-05		
EUCAST	2023	DISK	1.25μg/23.75μg	ade	WHONET_ORG_CODE	Human	Human		A. xylosoxidans		SXT	SXT_ED1_2	25	-		26		2023-04-05		
EUCAST	2023	MIC		BCS	GENUS_CODE	Human	Human		Bacillus sp.		IPM	IPM_EM	1			0.5		2023-04-05		
EUCAST	2023	DISK	10μg	BCS	GENUS_CODE	Human	Human		Bacillus sp.		IPM	IPM_ED10	29	-		30		2023-04-05		
EUCAST	2023	MIC		BCS	GENUS_CODE	Human	Human		Bacillus sp.		MEM	MEM_EM	0.5			0.25		2023-04-05		
EUCAST	2023	DISK	10μg	BCS	GENUS_CODE	Human	Human		Bacillus sp.		MEM	MEM_ED10	24	-		25		2023-04-05		
EUCAST	2023	MIC		BCS	GENUS_CODE	Human	Human		Bacillus sp.		CIP	CIP_EM	1			0.0001		2023-04-05	2023-06-27	
EUCAST	2023	DISK	5μg	BCS	GENUS_CODE	Human	Human		Bacillus sp.		CIP	CIP_ED5	22	23-49		50		2023-04-05		
EUCAST	2023	MIC		BCS	GENUS_CODE	Human	Human		Bacillus sp.		LVX	LVX_EM	2			0.0001		2023-04-05	2023-06-27	
EUCAST	2023	DISK	5μg	BCS	GENUS_CODE	Human	Human		Bacillus sp.		LVX	LVX_ED5	22	23-49		50		2023-04-05		
EUCAST	2023	DISK	10μg	BCS	GENUS_CODE	Human	Human	Screen	Bacillus sp.		NOR	NOR_ED10	20	-		21		2023-04-05		
EUCAST	2023	MIC		BCS	GENUS_CODE	Human	Human		Bacillus sp.		VAN	VAN_EM	4			2		2023-04-05		
EUCAST	2023	DISK	5μg	BCS	GENUS_CODE	Human	Human		Bacillus sp.		VAN	VAN_ED5	9	-		10		2023-04-05		
EUCAST	2023	MIC		BCS	GENUS_CODE	Human	Human		Bacillus sp.		ERY	ERY_EM	1			0.5		2023-04-05		
EUCAST	2023	DISK	15μg	BCS	GENUS_CODE	Human	Human		Bacillus sp.		ERY	ERY_ED15	23	-		24		2023-04-05		
EUCAST	2023	MIC		BCS	GENUS_CODE	Human	Human		Bacillus sp.		CLI	CLI_EM	2			1		2023-04-05		
EUCAST	2023	DISK	2μg	BCS	GENUS_CODE	Human	Human		Bacillus sp.		CLI	CLI_ED2	16	-		17		2023-04-05		
EUCAST	2023	MIC		BCS	GENUS_CODE	Human	Human		Bacillus sp.		LNZ	LNZ_EM	4			2		2023-04-05		
EUCAST	2023	DISK	10μg	BCS	GENUS_CODE	Human	Human		Bacillus sp.		LNZ	LNZ_ED10	21	-		22		2023-04-05		
EUCAST	2023	MIC		ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		IPM	IPM_EM						2023-04-05		
EUCAST	2023	DISK	10μg	ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		IPM	IPM_ED10						2023-04-05		
EUCAST	2023	MIC		ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		MEM	MEM_EM						2023-04-05		
EUCAST	2023	DISK	10μg	ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		MEM	MEM_ED10						2023-04-05		
EUCAST	2023	MIC		ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		CIP	CIP_EM						2023-04-05		
EUCAST	2023	DISK	5μg	ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		CIP	CIP_ED5						2023-04-05		
EUCAST	2023	MIC		ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		LVX	LVX_EM						2023-04-05		
EUCAST	2023	DISK	5μg	ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		LVX	LVX_ED5						2023-04-05		
EUCAST	2023	DISK	10μg	ban	WHONET_ORG_CODE	Human	Human	Screen	Bacillus sp.		NOR	NOR_ED10						2023-04-05		
EUCAST	2023	MIC		ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		VAN	VAN_EM						2023-04-05		
EUCAST	2023	DISK	5μg	ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		VAN	VAN_ED5						2023-04-05		
EUCAST	2023	MIC		ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		ERY	ERY_EM						2023-04-05		
EUCAST	2023	DISK	15μg	ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		ERY	ERY_ED15						2023-04-05		
EUCAST	2023	MIC		ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		CLI	CLI_EM						2023-04-05		
EUCAST	2023	DISK	2μg	ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		CLI	CLI_ED2						2023-04-05		
EUCAST	2023	MIC		ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		LNZ	LNZ_EM						2023-04-05		
EUCAST	2023	DISK	10μg	ban	WHONET_ORG_CODE	Human	Human		Bacillus sp.		LNZ	LNZ_ED10						2023-04-05		
EUCAST	2023	MIC		hso	WHONET_ORG_CODE	Animal	Cattle	Respiratory	Mannheimia haemolytica		FLR	FLR_EM	8			2		2023-04-05		
EUCAST	2023	MIC		pam	WHONET_ORG_CODE	Animal	Cattle	Respiratory	Pasteurella multocida		FLR	FLR_EM	8			2		2023-04-05		
EUCAST	2023	MIC		pha	WHONET_ORG_CODE	Animal	Cattle	Respiratory	Histophilus somni		FLR	FLR_EM	8			2		2023-04-05		
EUCAST	2023	DISK	20μg/10μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	21	MEV	MEV_ED20	19	-		20		2023-04-05		
EUCAST	2023	MIC		pae	WHONET_ORG_CODE	Human	Human	Non-meningitis	Pseudo		MEM	MEM_EM	16			2		2023-04-05		
EUCAST	2023	DISK	10μg	pae	WHONET_ORG_CODE	Human	Human	Non-meningitis	Pseudo		MEM	MEM_ED10	13	14-19		20		2023-04-05		
EUCAST	2023	MIC		pae	WHONET_ORG_CODE	Human	Human	Meningitis	Pseudo		MEM	MEM_EM	4			2		2023-04-05		
EUCAST	2023	DISK	10μg	pae	WHONET_ORG_CODE	Human	Human	Meningitis	Pseudo		MEM	MEM_ED10	19	-		20		2023-04-05		
EUCAST	2023	DISK	20μg/10μg	pae	WHONET_ORG_CODE	Human	Human		Pseudo	55	MEV	MEV_ED20	13	-		14		2023-04-05		
EUCAST	2023	DISK	30μg	slu	WHONET_ORG_CODE	Human	Human	Screen	Staphs	78	FOX	FOX_ED30	26	-		27		2023-04-05		
EUCAST	2023	MIC		sau	WHONET_ORG_CODE	Human	Human	Pneumonia	Staphs		DFX	DFX_EM	0.03			0.016		2023-04-05		
EUCAST	2023	MIC		sau	WHONET_ORG_CODE	Human	Human	Skin	Staphs		DFX	DFX_EM	0.5			0.25		2023-04-05		
EUCAST	2023	MIC		sau	WHONET_ORG_CODE	Human	Human		Staphs		AMK	AMK_EM	32			16		2023-04-05		
EUCAST	2023	DISK	30μg	sau	WHONET_ORG_CODE	Human	Human		Staphs	89	AMK	AMK_ED30	14	-		15		2023-04-05		
EUCAST	2023	DISK	10μg	sau	WHONET_ORG_CODE	Human	Human		Staphs	92	GEN	GEN_ED10	17	-		18		2023-04-05		
EUCAST	2023	MIC		sau	WHONET_ORG_CODE	Human	Human		Staphs	92	GEN	GEN_EM	4			2		2023-04-05		
EUCAST	2023	DISK	10μg	sau	WHONET_ORG_CODE	Human	Human		Staphs	95	TOB	TOB_ED10	17	-		18		2023-04-05		
EUCAST	2023	MIC		sau	WHONET_ORG_CODE	Human	Human		Staphs		TOB	TOB_EM	4			2		2023-04-05		
EUCAST	2023	DISK	5μg	HA-	GENUS_CODE	Human	Human	Meningitis	H. influenzae	221	CTX	CTX_ED5	26	-		27		2023-04-05		
EUCAST	2023	MIC		HA-	GENUS_CODE	Human	Human	Meningitis	H. influenzae	221	CTX	CTX_EM	0.25			0.125		2023-04-05		
EUCAST	2023	DISK	30μg	HA-	GENUS_CODE	Human	Human	Meningitis	H. influenzae		CRO	CRO_ED30	31	-		32		2023-04-05		
EUCAST	2023	MIC		HA-	GENUS_CODE	Human	Human	Meningitis	H. influenzae		CRO	CRO_EM	0.25			0.125		2023-04-05		
EUCAST	2023	MIC		BAC	GENUS_CODE	Human	Human		Bacteroides		TZP	TZP_EM	4			2		2023-04-05	2023-11-27	
EUCAST	2023	DISK	30μg/6μg	BAC	GENUS_CODE	Human	Human		Bacteroides		TZP	TZP_ED30	23	-		24		2023-04-05	2023-11-27	
EUCAST	2023	MIC		BAC	GENUS_CODE	Human	Human		Bacteroides		MEM	MEM_EM	2			1		2023-04-05		
EUCAST	2023	DISK	10μg	BAC	GENUS_CODE	Human	Human		Bacteroides		MEM	MEM_ED10	27	-		28		2023-04-05		
EUCAST	2023	MIC		BAC	GENUS_CODE	Human	Human		Bacteroides		CLI	CLI_EM	8			4		2023-04-05		
EUCAST	2023	DISK	2μg	BAC	GENUS_CODE	Human	Human		Bacteroides		CLI	CLI_ED2	9	-		10		2023-04-05		
EUCAST	2023	MIC		BAC	GENUS_CODE	Human	Human		Bacteroides		MTR	MTR_EM	8			4		2023-04-05		
EUCAST	2023	DISK	5μg	BAC	GENUS_CODE	Human	Human		Bacteroides		MTR	MTR_ED5	24	-		25		2023-04-05		
EUCAST	2023	MIC		PRT	GENUS_CODE	Human	Human		Prevotella		PEN	PEN_EM	1			0.5		2023-04-05		
EUCAST	2023	DISK	1 unit	PRT	GENUS_CODE	Human	Human		Prevotella		PEN	PEN_ED1	19	-		20		2023-04-05		
EUCAST	2023	MIC		PRT	GENUS_CODE	Human	Human		Prevotella		TZP	TZP_EM	1			0.5		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	PRT	GENUS_CODE	Human	Human		Prevotella		TZP	TZP_ED30	25	-		26		2023-04-05		
EUCAST	2023	MIC		PRT	GENUS_CODE	Human	Human		Prevotella		MEM	MEM_EM	0.5			0.25		2023-04-05		
EUCAST	2023	DISK	10μg	PRT	GENUS_CODE	Human	Human		Prevotella		MEM	MEM_ED10	33	-		34		2023-04-05		
EUCAST	2023	MIC		PRT	GENUS_CODE	Human	Human		Prevotella		CLI	CLI_EM	0.5			0.25		2023-04-05		
EUCAST	2023	DISK	2μg	PRT	GENUS_CODE	Human	Human		Prevotella		CLI	CLI_ED2	30	-		31		2023-04-05		
EUCAST	2023	MIC		PRT	GENUS_CODE	Human	Human		Prevotella		MTR	MTR_EM	8			4		2023-04-05		
EUCAST	2023	DISK	5μg	PRT	GENUS_CODE	Human	Human		Prevotella		MTR	MTR_ED5	21	-		22		2023-04-05		
EUCAST	2023	MIC		fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		PEN	PEN_EM	0.12			0.064		2023-04-05		
EUCAST	2023	DISK	1 unit	fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		PEN	PEN_ED1	24	-		25		2023-04-05		
EUCAST	2023	MIC		fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		TZP	TZP_EM	1			0.5		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		TZP	TZP_ED30	31	-		32		2023-04-05		
EUCAST	2023	MIC		fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		MEM	MEM_EM	0.06			0.032		2023-04-05		
EUCAST	2023	DISK	10μg	fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		MEM	MEM_ED10	34	-		35		2023-04-05		
EUCAST	2023	MIC		fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		CLI	CLI_EM	0.5			0.25		2023-04-05		
EUCAST	2023	DISK	2μg	fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		CLI	CLI_ED2	29	-		30		2023-04-05		
EUCAST	2023	MIC		fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		MTR	MTR_EM	1			0.5		2023-04-05		
EUCAST	2023	DISK	5μg	fne	WHONET_ORG_CODE	Human	Human		F. necrophorum		MTR	MTR_ED5	29	-		30		2023-04-05		
EUCAST	2023	MIC		cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		PEN	PEN_EM	1			0.5		2023-04-05		
EUCAST	2023	DISK	1 unit	cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		PEN	PEN_ED1	14	-		15		2023-04-05		
EUCAST	2023	MIC		cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		TZP	TZP_EM	1			0.5		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		TZP	TZP_ED30	23	-		24		2023-04-05		
EUCAST	2023	MIC		cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		MEM	MEM_EM	0.25			0.125		2023-04-05		
EUCAST	2023	DISK	10μg	cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		MEM	MEM_ED10	24	-		25		2023-04-05		
EUCAST	2023	MIC		cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		VAN	VAN_EM	4			2		2023-04-05		
EUCAST	2023	DISK	5μg	cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		VAN	VAN_ED5	11	-		12		2023-04-05		
EUCAST	2023	MIC		cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		CLI	CLI_EM	0.5			0.25		2023-04-05		
EUCAST	2023	DISK	2μg	cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		CLI	CLI_ED2	18	-		19		2023-04-05		
EUCAST	2023	MIC		cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		MTR	MTR_EM	8			4		2023-04-05		
EUCAST	2023	DISK	5μg	cpe	WHONET_ORG_CODE	Human	Human		C. perfringens		MTR	MTR_ED5	15	-		16		2023-04-05		
EUCAST	2023	MIC		pro	WHONET_ORG_CODE	Human	Human		C. acnes		PEN	PEN_EM	0.12			0.064		2023-04-05		
EUCAST	2023	DISK	1 unit	pro	WHONET_ORG_CODE	Human	Human		C. acnes		PEN	PEN_ED1	23	-		24		2023-04-05		
EUCAST	2023	MIC		pro	WHONET_ORG_CODE	Human	Human		C. acnes		TZP	TZP_EM	0.5			0.25		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	pro	WHONET_ORG_CODE	Human	Human		C. acnes		TZP	TZP_ED30	26	-		27		2023-04-05		
EUCAST	2023	MIC		pro	WHONET_ORG_CODE	Human	Human		C. acnes		MEM	MEM_EM	0.25			0.125		2023-04-05		
EUCAST	2023	DISK	10μg	pro	WHONET_ORG_CODE	Human	Human		C. acnes		MEM	MEM_ED10	27	-		28		2023-04-05		
EUCAST	2023	MIC		pro	WHONET_ORG_CODE	Human	Human		C. acnes		VAN	VAN_EM	4			2		2023-04-05		
EUCAST	2023	DISK	5μg	pro	WHONET_ORG_CODE	Human	Human		C. acnes		VAN	VAN_ED5	21	-		22		2023-04-05		
EUCAST	2023	MIC		pro	WHONET_ORG_CODE	Human	Human		C. acnes		CLI	CLI_EM	0.5			0.25		2023-04-05		
EUCAST	2023	DISK	2μg	pro	WHONET_ORG_CODE	Human	Human		C. acnes		CLI	CLI_ED2	25	-		26		2023-04-05		
EUCAST	2023	MIC		val	WHONET_ORG_CODE	Human	Human		Vibrio		TZP	TZP_EM	2			1		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	val	WHONET_ORG_CODE	Human	Human		Vibrio		TZP	TZP_ED30	25	-		26		2023-04-05		
EUCAST	2023	MIC		val	WHONET_ORG_CODE	Human	Human		Vibrio		CTX	CTX_EM	0.5			0.25		2023-04-05		
EUCAST	2023	DISK	5μg	val	WHONET_ORG_CODE	Human	Human		Vibrio		CTX	CTX_ED5	20	-		21		2023-04-05		
EUCAST	2023	MIC		val	WHONET_ORG_CODE	Human	Human		Vibrio		CAZ	CAZ_EM	2			1		2023-04-05		
EUCAST	2023	DISK	10μg	val	WHONET_ORG_CODE	Human	Human		Vibrio		CAZ	CAZ_ED10	21	-		22		2023-04-05		
EUCAST	2023	MIC		val	WHONET_ORG_CODE	Human	Human		Vibrio		MEM	MEM_EM	1			0.5		2023-04-05		
